,par,sst,eastward_wind,northward_wind
2013-04-22,17.275717,0.7213095,-0.43195453,4.875781
2013-04-23,,0.72304636,-2.2177665,6.770633
2013-04-24,,0.7226138,2.5914063,4.075014
2013-04-25,,0.68913466,6.0679827,4.8394113
2013-04-26,,0.6578329,0.8195731,-0.85719866
2013-04-27,,0.86087567,-1.1970354,-4.295989
2013-04-28,,1.1252216,-3.791755,0.2802316
2013-04-29,,1.3334829,-2.9379814,5.4267507
2013-04-30,25.527878,1.3221807,1.9006836,1.5288156
2013-05-01,,1.4769632,8.213665,2.356006
2013-05-02,,1.6574004,-1.2408273,0.98853934
2013-05-03,,1.6760957,-2.7482073,-1.2681222
2013-05-04,,2.1878383,-3.0112653,-4.199184
2013-05-05,,2.2956557,-3.4513113,-0.20464565
2013-05-06,,2.4626174,2.8967426,5.136398
2013-05-07,,2.786528,8.717104,5.590932
2013-05-08,28.76784,3.0395694,9.9942665,-2.1879394
2013-05-09,,3.5486982,-1.5928502,-0.8031529
2013-05-10,,3.8282657,-4.4710937,2.467341
2013-05-11,,4.096093,-2.1618233,0.6114397
2013-05-12,,4.303053,-4.538651,-2.3407924
2013-05-13,,4.4391346,-9.508642,0.32293525
2013-05-14,,4.5947905,-7.4805527,3.298242
2013-05-15,,4.7787013,-3.0168178,3.8040178
2013-05-16,34.3183,4.8974,-1.62417,1.0933524
2013-05-17,,5.002614,-0.19072963,1.8278738
2013-05-18,,5.144355,2.1187081,0.19485211
2013-05-19,,5.236526,-3.1763115,-2.1867256
2013-05-20,,5.4147844,-5.186175,1.5379952
2013-05-21,,5.612615,-1.9992048,1.2121372
2013-05-22,,5.8295727,-2.0804338,3.2636929
2013-05-23,,6.0387015,-0.67181224,2.7296386
2013-05-24,43.41786,6.1152263,1.5273647,2.2550364
2013-05-25,,6.2439218,3.6555176,-1.3491421
2013-05-26,,6.7900057,-2.5952916,0.4922991
2013-05-27,,6.957833,-0.44759348,-0.13417968
2013-05-28,,6.964354,-4.8334823,-2.7447405
2013-05-29,,7.301743,-2.577302,-1.1895578
2013-05-30,,7.6230497,-2.68953,-1.0625489
2013-05-31,,7.733921,-2.4955077,-0.9061454
2013-06-01,49.32612,8.031307,-3.3840332,-0.11805245
2013-06-02,,8.238701,-0.24574497,2.8681293
2013-06-03,,8.331744,3.2769601,-1.1682966
2013-06-04,,8.500006,2.270201,-2.963351
2013-06-05,,8.585225,-3.1898577,-0.49577984
2013-06-06,,8.877834,-2.1516812,-0.5913574
2013-06-07,,9.105662,-1.2233189,-1.8017857
2013-06-08,,9.139136,-5.023563,-3.321359
2013-06-09,45.190823,9.054351,-2.6077917,-3.7835171
2013-06-10,,8.940005,0.45884487,-2.6449637
2013-06-11,,8.884787,-1.0030204,-3.544622
2013-06-12,,8.776092,2.4299316,-1.9528738
2013-06-13,,8.701308,1.2970842,-1.7205985
2013-06-14,,8.665223,-5.440618,-5.494936
2013-06-15,,8.6817465,-3.9173827,-5.5907645
2013-06-16,,8.661742,-2.8058734,-2.3740513
2013-06-17,36.026173,8.676531,-4.3208494,-1.9595982
2013-06-18,,8.718703,2.2904506,0.26535994
2013-06-19,,8.745656,-1.6128209,0.14559151
2013-06-20,,8.8304405,0.26086774,0.62722516
2013-06-21,,8.893484,-1.1560338,0.4604283
2013-06-22,,9.014789,-1.9312012,1.7895787
2013-06-23,,9.082617,-0.32953405,-0.72594863
2013-06-24,,9.164787,-4.1586285,-3.046352
2013-06-25,35.496937,9.342179,0.83694893,0.5637486
2013-06-26,,9.410005,4.7189035,2.4540737
2013-06-27,,9.350006,-3.4785855,-0.026981026
2013-06-28,,9.3556595,-2.8616908,1.9599749
2013-06-29,,9.360009,-0.11785714,1.3598703
2013-06-30,,9.423921,2.0941894,0.03884626
2013-07-01,,9.532617,-2.6180735,-0.5557268
2013-07-02,,9.591311,-2.0174665,4.8828126E-05
2013-07-03,32.155533,9.655658,4.178146,2.3925014
2013-07-04,,9.706093,0.41626674,-0.039836776
2013-07-05,,9.691746,0.70573384,1.3997768
2013-07-06,,9.822178,4.020368,2.5559988
2013-07-07,,9.900441,4.1012206,3.682443
2013-07-08,,10.037397,10.818597,3.735226
2013-07-09,,10.136095,2.5487375,-0.2980957
2013-07-10,,10.320007,7.72567,2.0291016
2013-07-11,28.864351,10.434356,10.229722,-0.80067664
2013-07-12,,10.542613,2.2590053,-0.9169294
2013-07-13,,10.572182,-2.2194614,0.978411
2013-07-14,,10.594354,5.2705917,0.85751253
2013-07-15,,10.603485,-3.4277134,-0.7264369
2013-07-16,,10.6747875,1.0851423,-2.9223773
2013-07-17,,10.738264,2.6069963,-0.36339983
2013-07-18,,10.759568,-0.8129813,-0.52141464
2013-07-19,30.03431,10.816094,2.9465752,-2.9439313
2013-07-20,,10.830008,3.2199008,0.5797294
2013-07-21,,10.809571,3.0955288,-1.961656
2013-07-22,,10.763923,4.275,1.1654994
2013-07-23,,10.579135,3.8887696,1.111949
2013-07-24,,10.488703,1.2947475,0.06356724
2013-07-25,,10.443918,-1.4545828,-1.404262
2013-07-26,,10.707397,-3.5381417,-3.020745
2013-07-27,34.57999,10.862177,-2.642899,-1.9421457
2013-07-28,,10.585228,-0.93814874,-0.9562012
2013-07-29,,10.466096,-3.0969517,-0.92333287
2013-07-30,,10.559567,0.23024553,-0.21540876
2013-07-31,,10.703051,-4.7909317,2.7974818
2013-08-01,,10.773919,2.1768904,2.1713169
2013-08-02,,10.926527,-1.1214076,-0.9047433
2013-08-03,,10.947398,-3.3026366,-0.1726981
2013-08-04,33.60317,10.980005,2.0294154,1.3243374
2013-08-05,,11.051312,-1.0784947,-0.24398018
2013-08-06,,11.053046,-0.6175432,1.4799107
2013-08-07,,11.014787,2.2609794,0.35211357
2013-08-08,,10.929137,6.2802453,0.7690151
2013-08-09,,10.904789,7.09036,1.9542271
2013-08-10,,10.978705,3.091755,-0.30396205
2013-08-11,,10.989137,-1.2543178,-1.4005929
2013-08-12,26.691483,10.991313,-2.3896625,-1.3199847
2013-08-13,,10.996964,3.7769322,0.42629045
2013-08-14,,11.013048,0.2555734,0.15481305
2013-08-15,,11.035661,-1.1309919,-0.8335728
2013-08-16,,11.033484,-2.90286,0.4884068
2013-08-17,,11.235227,-2.4538085,4.6001883
2013-08-18,,11.360442,-1.5041434,0.11343471
2013-08-19,,11.35435,2.979562,1.9189732
2013-08-20,24.239023,11.279137,1.9736956,2.7145298
2013-08-21,,11.194788,3.3180943,4.03441
2013-08-22,,11.058268,7.2058244,-0.023597935
2013-08-23,,10.957395,9.156048,2.2884836
2013-08-24,,10.956088,6.950286,1.5061245
2013-08-25,,11.000007,0.5978934,1.3637067
2013-08-26,,11.042182,3.9520507,4.916755
2013-08-27,,11.063484,4.9521275,2.5689662
2013-08-28,13.877165,10.98566,7.08291,3.4658551
2013-08-29,,10.923053,10.923647,3.5237305
2013-08-30,,10.836528,9.75678,-0.006815011
2013-08-31,,10.7143545,-3.231508,-0.6010184
2013-09-01,,10.602613,-4.062284,-0.73194057
2013-09-02,,10.4678335,-3.3986118,1.5614327
2013-09-03,,10.394351,0.7749651,1.8880302
2013-09-04,,10.236962,1.3073312,1.7699777
2013-09-05,17.07507,10.127398,2.1678152,3.070766
2013-09-06,,10.053918,2.3799527,2.2027483
2013-09-07,,10.058702,7.004255,2.4788156
2013-09-08,,10.0656595,6.0234933,2.9540458
2013-09-09,,10.097394,-1.5220494,0.72322124
2013-09-10,,10.060879,3.4169502,1.2620047
2013-09-11,,10.041313,4.547454,0.58658624
2013-09-12,,9.93783,1.7099191,2.3989398
2013-09-13,15.927302,9.85827,-0.24851424,2.793178
2013-09-14,,9.729138,-0.9073172,1.4383998
2013-09-15,,9.781308,-3.289753,-0.036383927
2013-09-16,,9.810879,-1.8313267,5.9371514
2013-09-17,,9.778705,-4.625056,5.0301337
2013-09-18,,9.743484,-4.229548,4.7626257
2013-09-19,,9.710876,-4.904534,5.2182617
2013-09-20,,9.685658,-4.558238,5.9858956
2013-09-21,12.7857895,9.669573,-4.1310964,5.886565
2013-09-22,,9.620006,-5.4027414,4.2368236
2013-09-23,,9.5656595,-7.8173547,0.2772391
2013-09-24,,9.478266,-5.8992953,-2.087465
2013-09-25,,9.399572,-5.683419,-3.3201451
2013-09-26,,9.356093,-6.8529367,-3.672489
2013-09-27,,9.276527,-6.857164,0.56856865
2013-09-28,,9.156962,-2.2120955,4.470375
2013-09-29,10.951112,9.126963,-2.7048898,4.5598984
2013-09-30,,9.090876,-2.838009,6.7786064
2013-10-01,,9.03044,4.384961,7.9194336
2013-10-02,,8.937836,9.318562,5.701876
2013-10-03,,8.830435,11.542794,6.972705
2013-10-04,,8.743919,5.867704,6.384591
2013-10-05,,8.623918,-1.2213309,3.0830147
2013-10-06,,8.520439,2.8595634,2.4924874
2013-10-07,,8.472181,4.1414413,3.6734166
2013-10-08,,8.403047,5.7291365,3.7565708
2013-10-09,,8.363919,-2.486928,4.4228935
2013-10-10,,8.310442,10.084096,-0.59388256
2013-10-11,,8.230873,9.980587,-2.546847
2013-10-12,,8.232178,7.5814104,-3.0771832
2013-10-13,,8.225224,6.7257743,-5.19677
2013-10-14,,8.220005,9.596512,-0.3319057
2013-10-15,,8.206529,2.5516672,-6.665904
2013-10-16,,8.146095,-1.5537667,-3.0882254
2013-10-17,,8.037829,-1.2101144,-2.2517858
2013-10-18,,7.9847875,-0.47638115,3.5950055
2013-10-19,,7.9182687,-1.4840611,-3.8590472
2013-10-20,,7.853051,-1.7599051,-8.44864
2013-10-21,,7.801743,6.8539968,0.37323523
2013-10-22,,7.725221,2.6741421,2.5576172
2013-10-23,,7.705658,-4.3007884,0.34500557
2013-10-24,,7.681308,-4.879185,-3.839167
2013-10-25,,7.6526093,-3.2094028,0.9930943
2013-10-26,,7.628267,-5.8847656,1.7750279
2013-10-27,,7.619137,-4.6475515,2.3722446
2013-10-28,,7.606528,-7.169085,2.4760115
2013-10-29,,7.550008,-3.9934223,2.1448174
2013-10-30,,7.5034857,-0.13288225,3.201116
2013-10-31,,7.476963,-0.5992746,5.171031
2013-11-01,,7.4060907,-0.16203962,4.9229
2013-11-02,,7.276529,-1.6636021,3.6647043
2013-11-03,,7.1921782,-1.8966099,4.5336356
2013-11-04,,7.0956607,-1.6584473,6.428934
2013-11-05,,7.001311,0.18594448,0.575572
2013-11-06,,6.9100065,-2.2578962,-3.7467704
2013-11-07,,6.8791347,-3.3186176,4.234291
2013-11-08,,6.7934837,-1.2966169,2.453139
2013-11-09,,6.799571,-2.933538,5.473096
2013-11-10,,6.805661,4.3043666,7.6856794
2013-11-11,,6.78783,8.182491,2.8026924
2013-11-12,,6.7443514,1.3815639,7.9784317
2013-11-13,,6.7208757,4.8351283,-1.1616979
2013-11-14,,6.7213106,0.29630998,-0.20480609
2013-11-15,,6.7521815,1.0153809,11.278264
2013-11-16,,6.7182646,13.413581,0.061990794
2013-11-17,,6.6356573,9.033782,-4.6873326
2013-11-18,,6.602178,3.7496023,6.709082
2013-11-19,,6.585659,7.6287875,-2.1952636
2013-11-20,,6.5108733,13.1594095,-6.5732074
2013-11-21,,6.4852214,5.2135186,-0.6945801
2013-11-22,,6.434354,2.9396973,8.461942
2013-11-23,,6.4200068,12.718694,3.5430734
2013-11-24,,6.4039173,8.655992,-5.337556
2013-11-25,,6.378267,10.741379,-6.681124
2013-11-26,,6.3834877,-0.8621931,2.4563198
2013-11-27,,6.443922,-2.9290178,1.3822614
2013-11-28,,6.4391375,-2.7891881,-9.177602
2013-11-29,,6.4069624,8.742375,-3.4078543
2013-11-30,,6.32174,6.6364117,-5.3156457
2013-12-01,,6.2547927,2.9813058,-7.46453
2013-12-02,,6.220873,3.0199568,2.3699846
2013-12-03,,6.196525,14.241078,3.4539201
2013-12-04,,6.155653,1.88524,1.5492536
2013-12-05,,6.093486,-8.764257,3.298905
2013-12-06,,5.9913116,-5.2822824,-0.2806013
2013-12-07,,5.930006,2.6882603,5.1901855
2013-12-08,,5.8756566,-1.7369908,0.22256558
2013-12-09,,5.871748,-0.30202985,3.3918388
2013-12-10,,5.83827,-1.7624651,7.684326
2013-12-11,,5.826095,11.437982,2.8458984
2013-12-12,,5.8195734,3.5578055,-2.3166156
2013-12-13,,5.7913117,2.8755581,-7.8038993
2013-12-14,,5.7304397,-1.0308803,3.7757883
2013-12-15,,5.6795735,-1.1277065,8.433552
2013-12-16,,5.5917478,-1.5863351,9.310303
2013-12-17,,5.562614,2.6006207,6.8979006
2013-12-18,,5.5400033,5.01536,6.614481
2013-12-19,,5.4687023,-3.272391,6.6782994
2013-12-20,,5.444791,-1.4790876,5.7387834
2013-12-21,,5.4260893,2.0047433,3.3022113
2013-12-22,,5.4269624,-1.841748,4.9157996
2013-12-23,,5.4265285,2.3852959,2.4650252
2013-12-24,,5.4186983,-3.1234236,5.8933873
2013-12-25,,5.3213077,-0.88786274,7.5738907
2013-12-26,,5.2747893,2.4347167,2.909354
2013-12-27,,5.24044,1.1422014,5.821624
2013-12-28,,5.178699,-3.1903598,5.4285645
2013-12-29,,5.133484,-0.9069615,1.3360003
2013-12-30,,5.1126127,-4.7313128,-2.5233748
2013-12-31,,5.111308,-8.840673,1.6752651
2014-01-01,,4.4952207,-8.255567,7.165179
2014-01-02,,3.942615,-1.45113,7.359298
2014-01-03,,3.5739176,-0.92537665,3.9277692
2014-01-04,,3.396093,-1.2952915,5.277916
2014-01-05,,3.227831,0.008314732,2.6882324
2014-01-06,,2.9839146,-5.5564313,3.6024554
2014-01-07,,2.696094,,
2014-01-08,,2.5508769,-11.877427,-0.8938128
2014-01-09,,2.2730448,-7.6976075,0.64381975
2014-01-10,,2.0130508,-3.6907017,1.2580148
2014-01-11,,1.7534844,-0.38067803,3.3175502
2014-01-12,,1.7360946,4.5223145,2.3927455
2014-01-13,,1.6221792,4.063588,3.5388882
2014-01-14,,1.4595709,0.10779157,2.4856584
2014-01-15,,1.281311,-3.1634417,4.5456753
2014-01-16,,1.1900064,-2.464495,7.6679616
2014-01-17,,1.1956562,-0.39845145,6.5839148
2014-01-18,,1.1026146,-0.6015625,4.344817
2014-01-19,,1.0987031,-0.7017299,2.7276437
2014-01-20,,1.0460922,-0.61467636,-1.9357073
2014-01-21,,0.9778336,,
2014-01-22,,0.94609267,1.0172085,4.4601145
2014-01-23,,1.004356,1.1194755,4.473877
2014-01-24,,1.0147917,-0.79918385,4.426395
2014-01-25,,0.9773971,-1.3850865,4.6681643
2014-01-26,,0.947397,-5.296694,4.251646
2014-01-27,,0.9230506,-4.2766323,8.696945
2014-01-28,,0.9513112,-0.9692522,8.156459
2014-01-29,,0.7852239,3.0097587,8.225495
2014-01-30,,0.7213095,3.3010254,6.4541993
2014-01-31,,0.7508757,-2.4587193,4.553355
2014-02-01,,0.73913974,-1.9532087,6.514697
2014-02-02,,0.66652644,-1.9013393,8.196115
2014-02-03,,0.716091,-1.5953404,5.9632463
2014-02-04,,0.7534843,4.4162807,5.259396
2014-02-05,,0.7456585,0.8567801,3.6490793
2014-02-06,,0.7991373,-2.096868,3.2693987
2014-02-07,,0.82087374,-1.6297363,5.7809987
2014-02-08,,0.9191337,-2.8751814,7.021289
2014-02-09,,0.8813105,-2.9049456,6.807938
2014-02-10,,0.9095724,-0.84972095,9.449798
2014-02-11,,0.84348196,-1.3360003,7.5946918
2014-02-12,,0.70740014,-0.70535713,2.989474
2014-02-13,,0.67957073,-0.976988,6.6288223
2014-02-14,,0.6604442,-2.2864468,7.8240724
2014-02-15,,0.66957027,-1.1655483,5.5622
2014-02-16,,0.65392405,-3.7721052,8.324316
2014-02-17,,0.7273958,-0.32300502,4.890604
2014-02-18,,0.74870104,1.3292062,2.523012
2014-02-19,,0.6578316,-4.059926,1.4127023
2014-02-20,,0.7321804,-4.373591,4.9386578
2014-02-21,,0.7860904,-3.8422432,7.6611958
2014-02-22,,0.8052262,-1.7425363,8.308733
2014-02-23,,0.74174434,0.9550572,7.6285505
2014-02-24,,0.74261343,4.843994,5.158824
2014-02-25,,0.6778339,7.8882256,4.334117
2014-02-26,,0.7273984,-3.4727888,2.6015904
2014-02-27,,0.79956985,0.23717913,5.3104215
2014-02-28,,0.88479084,0.22428153,0.07595564
2014-03-01,,0.89174354,-7.2381067,-1.757401
2014-03-02,,0.9026131,-1.6314174,4.5472937
2014-03-03,,0.8595714,3.8476005,5.1876187
2014-03-04,,0.856095,2.7171037,5.06001
2014-03-05,,0.88000757,0.039899554,6.1008787
2014-03-06,,0.81174505,0.7334612,9.231376
2014-03-07,,0.74174565,6.829269,8.85964
2014-03-08,,0.7273971,7.5251813,2.4679549
2014-03-09,,0.73217905,5.2176967,5.6952987
2014-03-10,,0.7095735,8.694036,4.9558315
2014-03-11,,0.7265293,5.461349,1.7632046
2014-03-12,,0.74522203,8.576018,-0.76060265
2014-03-13,,0.74044,-3.181578,5.274142
2014-03-14,,0.73131394,-6.795626,2.8917272
2014-03-15,,0.66000897,-7.0856028,4.804241
2014-03-16,,0.5895731,-5.1714635,-0.555957
2014-03-17,,0.5269656,-2.8676548,-6.3038783
2014-03-18,,0.503483,0.16554826,-3.5829172
2014-03-19,,0.4417446,-0.7286691,-1.2989467
2014-03-20,,0.41953388,-4.3311386,0.49904436
2014-03-21,4.701098,0.4934812,-11.08277,4.7948313
2014-03-22,,0.55652654,-3.8552315,2.7420619
2014-03-23,,0.5595703,-7.4899554,-0.78759766
2014-03-24,,0.552611,4.434724,1.2514578
2014-03-25,,0.54653,5.5983257,-1.8799735
2014-03-26,,0.60318685,9.060484,4.013853
2014-03-27,,0.6569599,7.865074,0.97894114
2014-03-28,,0.6630554,8.144392,5.531236
2014-03-29,8.010383,0.6326161,,
2014-03-30,,0.6447913,4.3563895,-4.015632
2014-03-31,,0.5817473,1.1591239,-5.1796107
2014-04-01,,0.5959154,7.226207,-3.1456263
2014-04-02,,0.6595698,1.7652344,-5.365346
2014-04-03,,0.7239194,2.3419015,-4.7222795
2014-04-04,,0.71783316,11.664934,2.366462
2014-04-05,,0.65609473,,
2014-04-06,10.318134,0.6373981,,
2014-04-07,,1.1295723,-2.9765694,-4.838609
2014-04-08,,1.5113101,-6.651465,2.131243
2014-04-09,,1.5882648,-2.5211496,6.8929896
2014-04-10,,1.5400046,2.421575,7.9736466
2014-04-11,,1.4547862,3.8413713,6.535875
2014-04-12,,1.3482653,1.7945243,3.1593122
2014-04-13,,1.2874,0.89811665,2.1054547
2014-04-14,16.329414,1.263916,5.4745607,-0.4720424
2014-04-15,,1.2682655,6.411684,-6.060184
2014-04-16,,1.2626144,2.2611957,8.826277
2014-04-17,,1.1778326,9.5099745,3.7452428
2014-04-18,,1.1082671,6.96905,2.741455
2014-04-19,,0.98455256,13.860665,4.222391
2014-04-20,,0.9773984,8.082966,2.2420619
2014-04-21,,0.8765299,5.5879884,4.135135
2014-04-22,12.907911,0.809573,12.15355,-6.61356
2014-04-23,,0.8095703,10.430657,-2.3882184
2014-04-24,,0.80652785,12.811502,-1.2543108
2014-04-25,,0.7613101,5.141183,1.0318359
2014-04-26,,0.7204391,5.931208,-0.653976
2014-04-27,,0.666959,3.713644,-2.7458496
2014-04-28,,0.662181,-3.9602818,-0.052057758
2014-04-29,,0.70913565,-7.3875,-2.0417202
2014-04-30,17.809679,0.7613101,0.8636789,-2.1913784
2014-05-01,,0.96608835,2.6996303,-2.1612864
2014-05-02,,1.1152198,2.4438057,-0.9175711
2014-05-03,,1.1182649,-3.2918944,-3.6398785
2014-05-04,,1.6326149,-2.5812569,-1.2220843
2014-05-05,,2.0256586,-2.7723703,-0.4690918
2014-05-06,,2.346092,-5.608552,1.5909668
2014-05-07,,2.682178,-6.4501257,1.6072824
2014-05-08,32.99551,2.8978324,-4.0302453,3.3316057
2014-05-09,,3.1747901,-0.65600586,2.8922641
2014-05-10,,3.374354,-1.0655134,-0.28107563
2014-05-11,,3.5808768,-0.7022321,0.0029017858
2014-05-12,,3.7769642,-3.4645996,-2.2402203
2014-05-13,,4.010876,4.0319195,-4.213135
2014-05-14,,4.208703,6.7464147,-3.3814662
2014-05-15,,4.4160953,4.915702,2.1318011
2014-05-16,33.19744,4.5482655,0.8261161,2.0876045
2014-05-17,,4.6739182,2.6405413,6.7840543
2014-05-18,,4.8352222,4.63833,1.8763741
2014-05-19,,4.9773955,1.7618932,2.6314104
2014-05-20,,5.167397,2.4520578,1.9169712
2014-05-21,,5.343048,0.38439593,-2.1155622
2014-05-22,,5.479569,-9.285791,-2.0771554
2014-05-23,,5.643045,-4.602323,3.3371582
2014-05-24,23.039791,5.747397,7.1844726,2.4839704
2014-05-25,,5.8739214,-4.4410505,-4.4947333
2014-05-26,,5.934353,-5.1416574,-3.1214843
2014-05-27,,6.3778315,-5.344894,-1.0147321
2014-05-28,,6.5382676,-0.40060687,1.3608608
2014-05-29,,6.6556544,-1.1205636,-1.1710031
2014-05-30,,6.8204412,-3.0038016,-2.5584612
2014-05-31,,6.9169645,-0.95853794,-2.5071568
2014-06-01,40.512257,7.0682707,4.7131977,0.4204241
2014-06-02,,7.210005,0.013030134,0.25064173
2014-06-03,,7.7452235,2.065904,1.1410435
2014-06-04,,7.758699,-3.2763252,-0.13979492
2014-06-05,,7.80218,,
2014-06-06,,7.862618,-0.42619976,-1.6944406
2014-06-07,,7.9347906,-5.648856,-4.6299734
2014-06-08,,8.038703,-5.498856,-1.3734933
2014-06-09,43.89736,8.045658,0.22698103,0.90310407
2014-06-10,,8.1852255,4.015918,0.2821289
2014-06-11,,8.288266,-1.8443638,-0.7642578
2014-06-12,,8.310442,-0.95181364,-3.9586635
2014-06-13,,8.337833,1.4144461,-4.6089425
2014-06-14,,8.369138,8.261893,-0.17748326
2014-06-15,,8.447398,,
2014-06-16,,8.466532,,
2014-06-17,24.011892,8.510441,3.7377024,5.66725
2014-06-18,,8.578701,0.36715263,-4.611468
2014-06-19,,8.614352,,
2014-06-20,,8.690009,-0.82908064,-8.567732
2014-06-21,,8.740006,-5.8495955,-8.541539
2014-06-22,,8.85305,-4.8948593,-5.901946
2014-06-23,,8.917393,-4.6654644,-4.772175
2014-06-24,,8.953485,-5.360868,-3.9851143
2014-06-25,28.776947,8.936096,-3.5686176,-4.5129256
2014-06-26,,8.876526,-2.7751465,-3.0313616
2014-06-27,,8.864786,-2.9933734,-1.2844867
2014-06-28,,8.863919,-2.5720284,-2.575872
2014-06-29,,8.892612,-1.4124582,-1.8958845
2014-06-30,,9.150873,2.508524,0.57248884
2014-07-01,,9.437395,3.0006068,0.08291713
2014-07-02,,9.498701,-2.3045828,-1.7233816
2014-07-03,44.344692,9.575659,-5.334319,0.39042968
2014-07-04,,9.664791,-1.5566964,0.98678154
2014-07-05,,9.69696,-2.7623327,0.49626812
2014-07-06,,9.802615,-1.1937988,0.99805385
2014-07-07,,10.129143,,
2014-07-08,,10.391311,-3.5240374,-2.5116282
2014-07-09,,10.551748,-5.1480956,-1.8566266
2014-07-10,,10.748704,1.1451172,1.4292411
2014-07-11,45.56208,10.8669615,-0.0023158481,-1.8581054
2014-07-12,,10.977403,-2.9950824,-2.184061
2014-07-13,,10.993486,-4.8787875,-2.435247
2014-07-14,,10.973056,-4.624498,-3.1503487
2014-07-15,,10.947397,-6.173521,-2.6430385
2014-07-16,,11.014791,-2.863058,4.0896277
2014-07-17,,11.063921,2.836712,1.0733608
2014-07-18,,11.060004,-0.5439523,-1.5285435
2014-07-19,39.469845,11.091746,-2.9120953,-2.4195452
2014-07-20,,11.059569,-3.484075,-2.372705
2014-07-21,,11.016528,-1.8934779,-0.87608814
2014-07-22,,10.939137,-0.94723076,-1.2815291
2014-07-23,,10.814355,3.311356,1.0142788
2014-07-24,,10.726094,7.567425,2.4354353
2014-07-25,,10.679571,4.35805,2.026193
2014-07-26,,10.878269,3.6228096,0.8330427
2014-07-27,36.041477,11.060007,1.053969,0.17652065
2014-07-28,,11.167398,-0.11038644,0.2836286
2014-07-29,,11.280011,-2.3834124,-1.6739955
2014-07-30,,11.319136,-2.8175502,0.8884835
2014-07-31,,11.328702,1.4084473,2.1367955
2014-08-01,,11.326528,3.011935,1.7776716
2014-08-02,,11.318269,2.8222866,1.9682827
2014-08-03,,11.242178,-1.1040179,0.08695591
2014-08-04,24.725182,11.197401,-0.51574355,-0.33576313
2014-08-05,,11.242175,-1.470766,-0.3141183
2014-08-06,,11.188269,0.26402763,-0.26637834
2014-08-07,,11.108269,-1.4921178,-1.826723
2014-08-08,,11.015223,5.7833357,-0.22648577
2014-08-09,,10.787397,-4.3723145,-2.7998745
2014-08-10,,10.673486,-5.680741,2.7505999
2014-08-11,,10.632181,-0.029757254,1.0455009
2014-08-12,31.297928,10.684351,-3.8164203,-2.7112164
2014-08-13,,10.724349,-0.82092637,-4.7422433
2014-08-14,,10.77392,3.4375699,-1.4974191
2014-08-15,,10.794352,7.1694684,0.4496861
2014-08-16,,10.7865305,1.4503976,-4.4952774
2014-08-17,,10.674354,-2.8373883,-3.228362
2014-08-18,,10.596527,-6.0888186,-3.7495465
2014-08-19,,10.557837,-7.4973073,-4.163372
2014-08-20,16.136215,10.522181,-7.4482074,-4.9916153
2014-08-21,,10.467832,-6.8171873,-3.110791
2014-08-22,,10.380436,-4.2094865,-2.9924037
2014-08-23,,10.418266,,
2014-08-24,,10.57218,-3.0299246,-1.7916015
2014-08-25,,10.706966,-3.6101143,-2.0786412
2014-08-26,,10.775222,-3.0909388,-1.8730608
2014-08-27,,10.793048,-1.7125279,-4.1257114
2014-08-28,22.360641,10.716096,-2.5336773,-1.5829031
2014-08-29,,10.660879,-0.9334612,-0.32658342
2014-08-30,,10.590009,-0.5409389,-0.34700754
2014-08-31,,10.487397,1.7323521,0.45048827
2014-09-01,,10.382181,1.2925014,0.7699777
2014-09-02,,10.243917,3.7885532,3.3324986
2014-09-03,,10.170878,6.6228657,4.4345775
2014-09-04,,10.016095,9.940577,5.0391254
2014-09-05,17.041641,9.91783,6.801102,0.71881276
2014-09-06,,9.854352,4.31204,2.438895
2014-09-07,,9.868701,6.584033,1.0018276
2014-09-08,,9.869134,-2.9467285,0.22097516
2014-09-09,,9.84479,2.5598843,1.7389997
2014-09-10,,9.752621,7.0853863,5.5991
2014-09-11,,9.726965,12.513407,4.0985003
2014-09-12,,9.635656,8.150767,0.27176338
2014-09-13,9.307221,9.5839205,5.084961,6.5683174
2014-09-14,,9.484352,13.425676,-0.596882
2014-09-15,,9.383912,9.448891,2.1822267
2014-09-16,,9.296094,2.057715,2.4819963
2014-09-17,,9.209137,6.213295,1.2026157
2014-09-18,,9.12522,6.657638,-1.1492815
2014-09-19,,9.056963,4.396582,1.454276
2014-09-20,,9.035225,2.969364,-1.3701032
2014-09-21,12.943269,9.046098,2.883859,-5.5029507
2014-09-22,,9.040875,1.2722028,-4.7752233
2014-09-23,,9.023923,-3.4399204,-1.6580218
2014-09-24,,8.971745,-7.6393695,-2.7157784
2014-09-25,,8.928269,-0.4097726,-2.9867537
2014-09-26,,8.916962,1.5733608,5.2509975
2014-09-27,,8.870877,-2.1515415,-0.3722168
2014-09-28,,8.781748,-1.3055176,0.6644462
2014-09-29,12.348106,8.73305,-2.4319825,-2.8481655
2014-09-30,,8.646956,4.431885,-0.5756487
2014-10-01,,8.578268,-0.3177525,6.678132
2014-10-02,,8.517399,5.2538223,4.957415
2014-10-03,,8.439132,-1.2233537,6.4142857
2014-10-04,,8.381308,-1.6303362,5.6282926
2014-10-05,,8.286967,-1.3935198,5.4006977
2014-10-06,,8.2078285,2.8713799,2.5695174
2014-10-07,,8.183047,-4.856801,-1.1672782
2014-10-08,,8.141307,-9.91063,-1.4859514
2014-10-09,,8.119572,-8.038477,3.5168877
2014-10-10,,8.069573,-3.8712611,6.1063476
2014-10-11,,8.001306,-3.0379186,-0.12722516
2014-10-12,,8.014353,-0.0160226,-0.519901
