,chla,par,sst,mld,eastward_wind,northward_wind,spm,sss
2010-08-28,,29.32349163552989,10.404755401611329,17.54991558619908,-3.6048796280570654,-1.047081988790761,,33.84264973231724
2010-08-29,0.8156065066655477,,10.617752838134766,6.1912814889635355,-1.383751910665761,1.0293977156929348,0.49027517131146264,33.80811636788504
2010-08-30,,,10.703754425048828,9.679537228175572,3.5007642663043477,4.169959026834239,,33.81644984654018
2010-08-31,,,10.725757598876953,14.552195276532855,4.305902895720108,-1.382600203804348,,33.853427342006135
2010-09-01,,,10.090506744384765,19.250439507620676,2.3178604789402173,-8.552442467730978,,33.89142772129604
2010-09-02,,,10.149254608154298,19.250439507620676,1.7426014775815217,-2.4114990234375,,33.895511627197266
2010-09-03,,,10.210757446289062,19.2286376953125,1.8237251613451086,2.006820015285326,,33.90927941458566
2010-09-04,,,10.310505676269532,18.890713146754674,7.311565896739131,1.5613058338994565,,33.979239327566965
2010-09-05,,15.068715966266135,10.304505157470704,19.490256990705216,7.560950237771739,1.0326352326766304,,34.01920100620815
2010-09-06,0.9427930613358816,,10.346507263183593,19.490256990705216,4.2509022588315215,0.9757398522418478,0.41933821188285947,34.01411601475307
2010-09-07,,,10.413505554199219,19.250439507620676,-1.2166960343070652,-2.757939877717391,,33.976941789899556
2010-09-08,,,10.503005218505859,19.152332305908203,-4.522705078125,-2.5608016304347827,,33.92034476143973
2010-09-09,,,10.516006469726562,13.734635353088379,0.3583931300951087,1.4897514011548914,,33.880589076450896
2010-09-10,,,10.666755676269531,7.97901269367763,0.5592571756114131,2.0000849184782608,,33.842414311000276
2010-09-11,,,11.001757049560547,9.657736028943743,-1.9306640625,0.9350373641304348,,33.80700247628348
2010-09-12,,,10.976759338378907,13.734635353088379,-2.9054273522418477,2.5720586362092392,,33.776114327566965
2010-09-13,,15.114098984262217,10.942756652832031,16.525239944458008,4.344853940217392,3.236556343410326,,33.79920904976981
2010-09-14,1.0094957494735717,,10.94525604248047,14.573996816362653,-4.648156207540761,1.6913478685461956,0.35606304396476063,33.80233219691685
2010-09-15,,,10.928755950927734,15.282549040658134,-7.253083602241848,-0.6654424252717391,,33.80311039515904
2010-09-16,,,10.915756225585938,16.045604842049734,-5.502717391304348,1.366120711616848,,33.79605048043387
2010-09-17,,,10.819253540039062,15.587771143232073,-5.243445354959239,0.06644340183423914,,33.77987398420061
2010-09-18,,,10.798506164550782,15.1081360408238,-1.448311183763587,-0.6018915591032609,,33.753267015729634
2010-09-19,,,10.78900604248047,15.282548768179756,2.0621337890625,1.356270168138587,,33.73211560930525
2010-09-20,,,10.799504852294922,17.88784040723528,3.0918817934782608,4.034572435461956,,33.742523193359375
2010-09-21,,12.056453870690387,10.763756561279298,17.88784040723528,0.7652375594429348,2.2041811735733696,,33.76969255719866
2010-09-22,1.337022840976715,,10.72100601196289,17.88784040723528,0.7418000594429348,3.4029328719429346,0.5437210851138637,33.781812395368306
2010-09-23,,,10.615756225585937,19.359447479248047,-3.585889733355978,-2.4552320397418477,,33.78069632393973
2010-09-24,,,10.443505096435548,20.03529712132045,-1.7968166185461956,-6.1348399286684785,,33.76579393659319
2010-09-25,,,10.35450439453125,18.182162148611887,1.3881676715353262,-6.236269743546195,,33.76485007149832
2010-09-26,,,10.286255645751954,20.253313064575195,3.8507929262907608,-0.11298934273097826,,33.757634844098774
2010-09-27,,,10.016754150390625,23.469049181256974,5.184840990149456,-0.5234852666440217,,33.751665932791575
2010-09-28,,,9.9767578125,24.24300684247698,1.9840353260869565,0.6845756199048914,,33.730311802455354
2010-09-29,,12.063128056733504,10.017256927490234,26.55397551400321,3.6028097401494565,2.5837773862092392,,33.76506805419922
2010-09-30,1.2597565535042021,,9.942756652832031,24.253906522478378,1.1650178328804348,0.824234672214674,0.3561794305486338,33.79763575962612
2010-10-01,,,9.7080078125,25.354887553623744,-2.6246125594429346,0.5688105044157609,,33.789046151297434
2010-10-02,,,9.71475601196289,27.829369408743723,-0.6422702955163043,2.9139298148777173,,33.78266634259905
2010-10-03,,,9.681005096435547,28.276302882603236,-2.051688816236413,4.443205460258152,,33.789271763392854
2010-10-04,,,9.659756469726563,28.973953247070312,-1.4553647248641304,8.204701299252717,,33.78788266863142
2010-10-05,,,9.590258026123047,28.614227839878627,-0.4727146314538043,6.950858738111413,,33.83150155203683
2010-10-06,,,9.555757141113281,29.475389753069198,0.019228727921195652,7.666387143342392,,33.87693459647043
2010-10-07,,,9.54925537109375,32.52761459350586,5.0516835088315215,11.46012546705163,,33.955335344587056
2010-10-08,,,9.519507598876952,38.99178968157087,9.675478727921195,7.899238918138587,0.6382181432939344,34.05765315464565
2010-10-09,,,9.472505187988281,43.80994142804827,9.905459196671195,1.3868567425271738,,34.0748781476702
2010-10-10,,,9.465755462646484,42.02221189226423,6.953836192255435,-9.120106572690217,,34.04693603515625
2010-10-11,,,9.42150650024414,39.929256439208984,6.669794497282608,-7.558492909307065,,34.01103755405971
2010-10-12,,,9.423506927490234,40.40889304024832,4.088447902513587,-9.594429347826088,,33.988310132707866
2010-10-13,,,9.230756378173828,39.17710222516741,3.2246465268342392,-3.502022121263587,,33.94378825596401
2010-10-14,,,9.16575927734375,39.59133311680385,-2.540346891983696,-10.5316162109375,,33.93424551827567
2010-10-15,,,9.148006439208984,40.594206128801616,0.3045495074728261,-7.563211192255435,,33.9397087097168
2010-10-16,,,9.10375518798828,49.20583888462612,7.457264775815218,0.19121518342391305,,33.937168666294646
2010-10-17,,,9.020006561279297,48.976921626499724,4.638029679008152,3.458071501358696,,33.91031701224191
2010-10-18,,,8.947255706787109,54.32921545846121,4.943985648777174,10.898617951766305,,33.90595735822405
2010-10-19,,,8.907254791259765,48.67169843401228,5.311756963315218,-3.4126188858695654,,33.93468965802874
2010-10-20,,,8.862507629394532,42.91607557024275,2.3445938773777173,-0.8700322690217391,,34.01862062726702
2010-10-21,,,8.82175521850586,49.02052470615932,2.3444452700407608,-3.3786408797554346,,33.994535718645366
2010-10-22,,,8.696756744384766,53.849578857421875,3.1260190217391304,-5.470644743546195,,33.98187746320452
2010-10-23,,,8.631007385253906,53.59886114937918,2.273267663043478,-5.193683126698369,,33.96842084612165
2010-10-24,,,8.527505493164062,47.63612311226981,-2.597162661345109,-5.722348420516305,,33.94585091727121
2010-10-25,,,8.503253936767578,47.548916407993865,-3.2554613196331523,-3.669125764266304,,33.91848155430385
2010-10-26,,,8.415505981445312,53.59886005946568,1.0721488620923914,0.8152704653532609,,33.90793555123465
2010-10-27,,,8.392753601074219,63.60579572405134,-2.5824823794157608,2.913446841032609,,34.054786682128906
2010-10-28,,,8.414254760742187,56.09514454432896,-7.765396781589674,-6.549629543138587,,34.02772957938058
2010-10-29,,,8.424755096435547,52.46517726353237,-7.582254161005435,-6.451601774796195,,33.9846316746303
2010-10-30,,,8.406005859375,52.879408155168804,-7.077742866847826,3.3617845618206523,,33.938485281808035
2010-10-31,,,8.341259002685547,56.86910193307059,-0.8939155910326086,9.054538892663043,,33.94706017630441
2010-11-01,,,8.306258392333984,81.09067862374442,13.824107294497283,7.3812998896059785,,34.202340262276785
2010-11-02,,,8.311756134033203,83.81587764195034,1.7275974439538044,0.03797978940217391,,34.21883337838309
2010-11-03,,,8.23875732421875,82.19165856497628,-4.633560844089674,0.48098356827445654,,33.9852180480957
2010-11-04,,,8.25100326538086,78.92141778128487,-7.054825492527174,-0.8962083899456522,,33.70341546194894
2010-11-05,,,8.225504302978516,75.76018742152623,0.5255180027173914,6.785246475883152,,33.66833932059152
2010-11-06,,,8.183504486083985,64.4778584071568,0.4105277683423913,1.4257865574048914,,33.66739164079939
2010-11-07,,,8.105509185791016,62.36310250418527,3.3483462126358696,-5.461579695991848,,33.65757424490793
2010-11-08,,,7.961255645751953,69.60123607090541,0.03947117017663043,-5.284832498301631,,33.645417894635884
2010-11-09,,,7.9122566223144535,77.83134078979492,0.7791694972826086,4.916769276494565,,33.64404569353376
2010-11-10,,,7.8832550048828125,88.3942129952567,-3.425112516983696,3.9153256623641304,,33.663229261125835
2010-11-11,,,7.828003692626953,86.30125863211495,-4.939299210258152,4.170919667119565,,33.66358239310129
2010-11-12,,,7.7035064697265625,91.16301836286273,-3.4061491593070654,2.343144955842391,,33.66644941057478
2010-11-13,,,7.842259216308594,92.67822919573102,-1.457365616508152,1.1054793648097827,,33.67193767002651
2010-11-14,,,7.796754455566406,91.63175310407367,-2.157709536345109,-0.437675144361413,,33.68157686505999
2010-11-15,,,7.7435050964355465,92.71092987060547,-1.0710873811141304,-0.03826108186141304,,33.690497807094026
2010-11-16,,,7.67675552368164,99.19690595354352,3.5735075577445654,0.7697647758152174,,33.71004867553711
2010-11-17,,,7.602754974365235,89.58240073067802,5.450911812160326,9.350968070652174,,33.78491537911551
2010-11-18,,,7.553255462646485,97.31106894356864,6.519892153532608,6.558965268342392,,33.89987291608538
2010-11-19,,,7.5882568359375,103.67713601248605,-3.449754797894022,-3.3633661684782608,,33.86186163766043
2010-11-20,,,7.572255706787109,100.1125728062221,0.4716796875,0.04079802139945652,,33.81982585362026
2010-11-21,,,7.4547569274902346,100.49410356794085,1.3605320142663044,-3.860887610394022,,33.81113270350865
2010-11-22,,,7.320504760742187,98.78267669677734,-1.506294582201087,-7.344588569972826,,33.80672236851284
2010-11-23,,,7.265254974365234,103.19750213623047,-7.427601689877718,-3.4670675526494565,,33.78722545078823
2010-11-24,,,7.215007019042969,112.67029353550502,-1.0392641813858696,1.4673435377038044,,33.78343691144671
2010-11-25,,,7.105506896972656,119.75581686837333,-2.5221743376358696,7.2657948369565215,,33.79666355678013
2010-11-26,,,7.135005187988281,139.15924181256975,-4.8223399286684785,1.1220968495244565,,33.789412362234934
2010-11-27,,,7.121507263183593,140.78346034458704,-3.9490011463994565,-1.4448985224184783,,33.78139659336635
2010-11-28,,,7.077754974365234,138.33077457972936,-1.166960343070652,0.8710459833559783,,33.77959115164621
2010-11-29,,,7.050757598876953,133.2728053501674,4.927283245584239,0.7834260360054348,,33.78087452479771
2010-11-30,,,7.019505310058594,136.19422258649553,9.154349949048912,-0.8822339928668478,,33.78461837768555
2010-12-01,,,6.994757080078125,151.37904030936105,13.205837083899457,6.065052861752718,,33.848663330078125
2010-12-02,,,7.009256744384766,160.55750928606307,13.73607867697011,8.079154636548912,,33.97752979823521
2010-12-03,,,7.007252502441406,163.16280147007532,6.274918265964674,9.046928074048912,,33.9241567339216
2010-12-04,,,6.998256683349609,162.9774889264788,4.867283033288044,8.060488493546195,,33.8489990234375
2010-12-05,,,6.9675048828125,162.57415880475725,-2.675542416779891,9.357310419497283,,33.824856349400115
2010-12-06,,,6.966757965087891,161.44047328404017,-5.213596509850544,6.021096934442935,,33.822902134486604
2010-12-07,,,6.940006256103516,157.75600106375558,-1.7030613111413044,-2.319829526154891,,33.819994245256694
2010-12-08,,,6.8680061340332035,146.69169398716517,-2.348638119904891,-7.979975161345108,,33.82225036621094
2010-12-09,,,6.856255340576172,145.3181915283203,-1.4439856487771738,-1.298583984375,,33.820230211530415
2010-12-10,,,6.794257354736328,152.30560411725725,-0.5207572605298914,-3.814814028532609,,33.82977621895926
2010-12-11,,,6.138755798339844,151.8913792201451,-2.349179475203804,-6.000950025475544,,33.846998487200054
2010-12-12,,,6.091001892089844,152.64353397914343,-0.09095299762228261,-5.891813858695652,,33.85540172031948
2010-12-13,,,6.084757232666016,157.8868135724749,3.4164083729619565,5.158335810122282,,33.895421164376394
2010-12-14,,,6.141754150390625,154.96540069580078,2.799735691236413,-0.018167246942934784,,33.9171633039202
2010-12-15,,,6.122502136230469,164.72161429268974,7.637690005095108,7.454462466032608,,33.96028627668108
2010-12-16,,,6.153755950927734,166.83636910574776,-2.6879458220108696,-1.3999076511548914,,33.95465687343052
2010-12-17,,,6.1202545166015625,167.1088878086635,-8.526452105978262,5.827477496603261,,33.94382858276367
2010-12-18,,,5.880506134033203,167.2615007672991,-5.599402386209239,5.487973420516305,,33.977143968854634
2010-12-19,,,5.746257019042969,167.5667266845703,-4.471706224524456,5.236184825067935,,34.01717758178711
2010-12-20,,,5.737509155273438,168.40608760288782,-2.983870796535326,4.064060377038044,,34.047957284109934
2010-12-21,,,5.68775634765625,167.89374651227678,-4.522275178328805,0.6363737686820652,,34.05819811139788
2010-12-22,,,5.632505798339844,163.07559313092912,-5.202620796535326,1.300016983695652,,34.07811900547573
2010-12-23,,,5.660005187988281,162.225337437221,0.6795866593070652,0.28532077955163043,,34.103863852364675
2010-12-24,,,5.775756072998047,161.88740866524833,4.191316024116848,-2.6656387992527173,,34.12802941458566
2010-12-25,,,5.8055061340332035,160.23048291887557,0.5547140370244565,-3.320386803668478,,34.12801851545061
2010-12-26,,,5.837252807617188,160.1432822091239,0.9124225118885869,1.489714249320652,,34.12220818655832
2010-12-27,,,5.88150634765625,160.62291826520647,-2.4102517832880435,1.301603897758152,,34.1074344090053
2010-12-28,,,5.830256652832031,163.71874019077845,-1.4238918138586956,5.930361540421195,,34.07155282156808
2010-12-29,,,5.8215080261230465,170.6625529697963,0.8841446586277174,11.899812117866848,,34.07769502912249
2010-12-30,,,5.755008697509766,172.75550406319755,10.032369862432065,7.264531674592392,,34.15438788277762
2010-12-31,,,5.712006378173828,174.5868410382952,6.987161387567935,-2.759648862092391,,34.14372525896345
2011-01-01,,,5.740003967285157,172.46117946079798,1.1261410920516304,-11.643766983695652,,34.13554055350168
2011-01-02,,,5.3822578430175785,160.47030312674386,-2.219232973845109,-12.212890625,,34.148729051862446
2011-01-03,,,5.3955078125,160.4157998221261,-3.744199006453804,-3.8420834748641304,,34.13838849748884
2011-01-04,,,5.399006652832031,171.52371869768416,-3.6189920176630435,2.3907842221467392,,34.122506277901785
2011-01-05,,,5.515756225585937,170.78245980398995,-2.2834260360054346,6.442563264266305,,34.11538805280413
2011-01-06,,,5.485256195068359,171.9815455845424,-6.7530039911684785,7.3740234375,,34.13145555768694
2011-01-07,,,5.091255187988281,173.5076631818499,-6.179406207540761,6.329489003057065,,34.14588982718332
2011-01-08,,,4.975505828857422,173.8673869541713,-0.7049295176630435,6.946448284646739,,34.15010125296457
2011-01-09,,,4.972756958007812,174.35792323521204,-6.844015370244565,3.781855044157609,,34.145331791469026
2011-01-10,,,5.029256439208984,173.38775525774275,-3.534917416779891,3.494979194972826,,34.13747950962612
2011-01-11,,,5.01800765991211,173.4313507080078,-0.9964546535326086,-4.793589716372282,,34.12791279384068
2011-01-12,,,4.982756805419922,172.42847769601005,-5.570546025815218,-2.106949515964674,,34.12036568777902
2011-01-13,,,4.993256378173828,171.40380859375,-4.889499830163044,3.4454027258831523,,34.110929761614116
2011-01-14,,,4.96800537109375,170.23741694859095,0.8075004245923914,6.189230213994565,,34.11026218959263
2011-01-15,,,4.981256103515625,170.53174591064453,-1.8587062669836956,8.321549125339674,,34.108877999441965
2011-01-16,,,5.015505981445313,173.78018079485213,-5.136798361073369,11.17915675951087,,34.11709976196289
2011-01-17,,,4.92100830078125,175.29539380754744,-0.36489470108695654,9.854476265285326,,34.148957933698384
2011-01-18,,,4.878507232666015,175.09917340959822,5.033378269361413,7.444012185801631,,34.14662170410156
2011-01-19,,,4.846006774902344,175.3171888078962,5.9858876103940215,4.074324898097826,,34.07970755440848
2011-01-20,,,4.8662559509277346,175.75323050362724,4.540219514266305,7.312239937160326,,34.08068411690848
2011-01-21,,,4.850257873535156,174.85936083112443,8.972629712975543,7.781552522078805,,34.09678758893694
2011-01-22,,,4.911505889892578,175.666019984654,7.7757090692934785,-4.316294794497282,,34.097765241350444
2011-01-23,,,4.350507354736328,175.33899797712053,3.319075874660326,-1.514351222826087,,34.08198056902204
2011-01-24,,,4.264009094238281,175.16458565848214,-3.5700577445652173,-6.646808126698369,,34.07627214704241
2011-01-25,,,4.262004852294922,167.5013166155134,0.6045664911684783,1.0964408542798914,,34.07678876604353
2011-01-26,,,4.282004547119141,174.27071707589286,5.8828868036684785,0.29609481148097827,,34.07583345685686
2011-01-27,,,4.304508972167969,174.40152304513114,11.453538977581522,1.5908627717391304,,34.08030646187918
2011-01-28,,,4.3340087890625,174.53233337402344,11.867399796195652,-0.5691820227581522,,34.08404050554548
2011-01-29,,,4.344259643554688,174.80485643659318,0.9433169157608695,-0.8439994480298914,,34.06943348475865
2011-01-30,,,4.350756072998047,174.78304944719588,5.127133576766305,2.040044369904891,,34.077058519635884
2011-01-31,,,4.445756530761718,174.31432342529297,8.274329144021738,5.425409731657608,,34.12536948067801
2011-02-01,,,4.456505584716797,175.7750244140625,1.016442340353261,3.461006496263587,,34.15704454694475
2011-02-02,,,4.512256622314453,175.42620413643974,1.094025985054348,7.1654795771059785,,34.24377659388951
2011-02-03,,,4.390756225585937,175.27358899797713,-1.945275348165761,8.189033840013588,,34.29419272286551
2011-02-04,,,4.370757293701172,174.9792720249721,-4.119236158288044,6.3643798828125,,34.312810625348774
2011-02-05,,,4.3250068664550785,174.935667855399,-6.837922469429348,6.676874575407608,,34.325773511614116
2011-02-06,,,4.2817543029785154,175.4916011265346,0.27012037194293476,7.852746051290761,,34.34577069963728
2011-02-07,,,4.281005859375,176.11294664655412,-1.3241232167119565,8.91218898607337,,34.34317398071289
2011-02-08,,,4.332254791259766,174.8702621459961,-3.005376401154891,-5.171821925951087,,34.341880798339844
2011-02-09,,,4.284005737304687,171.3820026942662,0.8242771314538043,-6.784068231997282,,34.290491921561106
2011-02-10,,,4.227755737304688,174.7612533569336,-2.612501061480978,-0.5256772248641305,,34.26730728149414
2011-02-11,,,4.1787567138671875,174.75035204206193,2.9073380180027173,-7.019218113111413,,34.27509961809431
2011-02-12,,,4.027256011962891,174.5650405883789,3.672379203464674,-5.829255477241848,,34.274458748953684
2011-02-13,,,3.944757080078125,174.24891117640905,-0.24486243206521738,3.947435461956522,,34.24094826834543
2011-02-14,,,3.888507080078125,175.96033913748605,-3.0300505264945654,5.768623683763587,,34.23912920270647
2011-02-15,,,3.8385086059570312,176.09114619663782,-4.736275050951087,5.056375254755435,,34.24469648088728
2011-02-16,,,3.8355064392089844,174.00909314836775,-5.130291482676631,7.730574898097826,,34.277391161237446
2011-02-17,,,3.8357559204101563,175.99303872244698,-3.691830842391304,9.6156005859375,,34.2938608442034
2011-02-18,,,3.8450057983398436,175.94944218226843,4.166583517323369,10.913361922554348,,34.32224382672991
2011-02-19,,,3.7785072326660156,175.15368434361048,2.969169284986413,2.571671195652174,,34.32612991333008
2011-02-20,,,3.675505828857422,175.7314224243164,1.4984024711277173,2.5342221467391304,,34.31690543038504
2011-02-21,,,3.574756622314453,175.75323050362724,2.085268766983696,9.889919115149457,,34.33588136945452
2011-02-22,,,3.541007232666016,175.666019984654,4.7501963739809785,12.178408415421195,,34.37087631225586
2011-02-23,,,3.6585060119628907,176.27646418980189,2.1097146739130435,9.062584918478262,,34.389885493687224
2011-02-24,,,3.6642532348632812,176.27646418980189,-2.833326256793478,11.525730298913043,,34.37657873971121
2011-02-25,,,4.09325942993164,175.1645791190011,0.7377717391304348,14.63245159646739,,34.3540278843471
2011-02-26,0.3219419601890776,,4.011756134033203,175.18638392857142,6.8728505010190215,13.327440344769022,0.9091867696907785,34.35803004673549
2011-02-27,,,4.020256805419922,176.27646418980189,4.487209154211956,10.340666397758152,,34.370695386614116
2011-02-28,,,4.033258056640625,176.27646418980189,9.254325534986412,3.6790399966032608,,34.37358692714146
2011-03-01,,,4.076756286621094,176.27646418980189,8.753975246263588,8.638655952785326,,34.3747809273856
2011-03-02,,,4.098004150390625,175.666019984654,10.889743970788043,11.61958644701087,,34.38119561331613
2011-03-03,,,4.0242561340332035,175.86223493303572,13.134850543478262,1.1484375,,34.42277526855469
2011-03-04,,,4.376255798339844,176.27646418980189,11.840002972146738,-1.3929708729619565,,34.42528860909598
2011-03-05,,,4.49300537109375,174.70674787248885,3.1290177055027173,-10.56030804177989,,34.39786148071289
2011-03-06,0.46810695171356204,,4.556756591796875,167.75203486851282,5.353457243546195,0.5175887398097826,0.9201605922954027,34.38743536812918
2011-03-07,,,4.522255706787109,176.27646418980189,9.506639563519022,9.95991847826087,,34.43571254185268
2011-03-08,,,4.503257751464844,176.1238512311663,6.798520295516305,12.03007175611413,,34.44018391200474
2011-03-09,,,4.32100830078125,176.06935119628906,7.578300144361413,13.22680133322011,,34.506626674107146
2011-03-10,,,4.119004821777343,176.09115055629186,6.304936948029892,9.85717242697011,,34.51980972290039
2011-03-11,,,3.9695037841796874,173.59486498151506,1.079887058423913,6.164057192595108,,34.506395067487446
2011-03-12,,,3.800006103515625,166.58565303257532,2.076246178668478,0.755020805027174,,34.48964745657785
2011-03-13,,,3.481256103515625,175.0010713849749,-1.758735988451087,-5.169698963994565,,34.48133359636579
2011-03-14,0.567172878167846,,3.4722579956054687,164.5363039289202,2.1902226987092392,-2.936518130095109,0.8252480164879844,34.47153309413365
2011-03-15,,,3.4890060424804688,174.29252297537667,4.261172087296195,11.642259680706522,,34.47940608433315
2011-03-16,,,3.9332550048828123,176.05844661167689,3.1732071586277173,13.62870456861413,,34.51890509469168
2011-03-17,,,4.094506072998047,176.20015716552734,2.3372537364130435,15.183901579483695,,34.54060908726284
2011-03-18,,,3.867253875732422,176.27646418980189,0.7864034901494565,9.38557765794837,,34.59333310808454
2011-03-19,,,3.767755126953125,176.27646418980189,4.907338018002718,6.084876019021739,,34.59011622837612
2011-03-20,,,3.7582542419433596,175.54611097063338,6.585804814877718,8.558625594429348,,34.6409421648298
2011-03-21,,6.337389013041621,3.7025047302246095,176.09115055629186,1.7765847911005435,1.3545187245244565,,34.642411368233816
2011-03-22,0.44490524996881897,,3.7297569274902345,176.0366439819336,2.8268671450407608,-5.235293181046195,0.5777349502612383,34.610186440604075
2011-03-23,,,3.741007995605469,176.27646418980189,10.12691066576087,-3.977953040081522,,34.69804327828543
2011-03-24,,,3.7820053100585938,176.22195979527064,11.21191936990489,-10.022471552309783,,34.69504765101841
2011-03-25,,,3.8630104064941406,176.22195979527064,4.983409052309782,-11.81981891134511,,34.69629560198103
2011-03-26,,,3.9067596435546874,176.22195979527064,6.309554390285326,-7.563763162364131,,34.69492721557617
2011-03-27,,,3.877008056640625,173.4313517979213,2.6353653617527173,-5.755450704823369,,34.6512565612793
2011-03-28,,,2.9890068054199217,174.3034155709403,1.6253927479619565,-0.44218643851902173,,34.60644694737026
2011-03-29,,9.650290903837785,2.9965049743652346,174.59774235316686,-0.7837338654891305,0.18657651154891305,,34.54686301095145
2011-03-30,0.6055971267430679,,3.0090057373046877,174.3688256399972,3.6457094938858696,-2.026606020720109,0.5480712853573464,34.590824127197266
2011-03-31,,,3.010004425048828,174.6958498273577,4.054995329483695,3.010312287703804,,34.56882585797991
2011-04-01,,,3.0342559814453125,176.02574702671595,-1.6696618121603262,5.130429475203805,,34.543173108782085
2011-04-02,,,3.1147552490234376,176.27646418980189,0.3262302564538043,10.433126698369565,,34.55229132516043
2011-04-03,,,3.662256622314453,176.12385450090682,10.065700365149457,9.244416610054348,,34.601690019880024
2011-04-04,,,3.756756591796875,175.666019984654,5.640704611073369,6.0343495244565215,,34.60649653843471
2011-04-05,,,3.806255340576172,175.44800676618303,-1.0466149371603262,-0.5449643342391305,,34.58949606759207
2011-04-06,,12.994522053262461,3.849256134033203,174.85935756138392,-2.8320684018342392,6.2388438349184785,,34.51837921142578
2011-04-07,1.7680317097240024,,3.940756988525391,175.7532228742327,3.4009903617527173,6.266994310461956,0.4790864030520121,34.50443812779018
2011-04-08,,,3.98525390625,175.86223602294922,3.9307967476222827,3.158208432404891,,34.48622948782785
2011-04-09,,,4.021253204345703,176.02574702671595,8.778543223505435,-3.071591584578804,,34.481946672712056
2011-04-10,,,4.106256103515625,176.01484571184432,5.198114809782608,5.261150857676631,,34.47054508754185
2011-04-11,,,4.2082572937011715,176.27646418980189,3.6399138077445654,3.838362984035326,,34.461703709193635
2011-04-12,,,4.239004516601563,176.27646418980189,5.408542798913044,4.668584408967392,,34.45919145856585
2011-04-13,,,4.228004455566406,176.27646418980189,5.444521696671195,7.591069760529892,,34.466314043317524
2011-04-14,,13.268323815387228,4.232007598876953,176.00394003731864,4.084164826766305,9.055032481317935,,34.474783761160715
2011-04-15,1.1374606172243753,,4.297509002685547,174.61954171316964,6.7346669072690215,9.507096000339674,0.9950344892772468,34.50790132795061
2011-04-16,,,4.318006896972657,175.94944218226843,11.055271314538043,6.1077137822690215,,34.54032461983817
2011-04-17,,,4.478006744384766,176.09115055629186,11.944373089334238,0.20281717051630435,,34.552891867501394
2011-04-18,,,4.460256195068359,176.25466373988561,10.672904636548912,-5.0267333984375,,34.55102866036551
2011-04-19,,,4.450255584716797,176.24376242501395,-0.055722443953804345,5.343394403872282,,34.5273813520159
2011-04-20,,,4.4657539367675785,176.24376242501395,1.527136761209239,3.726254670516304,,34.54320090157645
2011-04-21,,,4.562504577636719,176.24376242501395,3.8153394616168477,7.5604248046875,,34.54644611903599
2011-04-22,,18.353611821713656,4.548757934570313,166.25862884521484,5.745122494904892,0.8559145720108695,,34.554884229387554
2011-04-23,1.408604613939921,,4.554758453369141,155.59764453342981,1.5233738111413044,2.977953040081522,0.5662953443825245,34.535113198416575
2011-04-24,,,4.616005706787109,124.53036199297223,-0.46767790421195654,6.416965650475544,,34.52690505981445
2011-04-25,,,4.635009002685547,19.032423428126744,2.900029721467391,4.438285495923913,,34.52418518066406
2011-04-26,,,4.671003723144532,44.34408024379185,7.294131071671195,5.443327530570652,,34.54444558279855
2011-04-27,,,4.752006530761719,110.68635068620954,10.21659519361413,0.5350713315217391,,34.561375754220144
2011-04-28,,,4.887257385253906,105.0397366115025,6.396617060122282,2.2922150985054346,,34.54971367972238
2011-04-29,,,5.032757568359375,64.66317422049386,4.604311735733695,-1.5512801460597827,,34.53209631783621
2011-04-30,,21.927247503529426,5.073757171630859,18.411078453063965,0.5858844259510869,-2.8397216796875,,34.492310115269255
2011-05-01,1.5667808922854336,,5.108756256103516,13.015182631356376,-3.6253290591032608,-2.51025390625,0.4985852546808196,34.46591404506138
2011-05-02,,,5.17525634765625,10.388089316231865,-4.057686183763587,-2.745409094769022,,34.44073922293527
2011-05-03,,,5.20550537109375,8.40414387839181,-3.0237028702445654,-2.1596785835597827,,34.411080496651785
2011-05-04,,,5.235757446289062,8.938283239092145,1.8642790421195652,1.6948507557744565,,34.42081778390067
2011-05-05,,,5.506005859375,9.614132404327393,-1.7121635105298914,-2.966987941576087,,34.39049257550921
2011-05-06,,,5.519503021240235,8.011715139661517,-3.293260657269022,-3.3730734120244565,,34.34567969185965
2011-05-07,,,5.538005828857422,6.332991872514997,4.725723930027174,0.4752144191576087,,34.34022031511579
2011-05-08,,34.85102313497792,5.703005981445313,6.332991872514997,0.20480213994565216,2.129500679347826,,34.33062090192522
2011-05-09,0.7952386558055877,,5.645755767822266,9.679537228175572,1.475007430366848,0.26436183763586957,0.3630085878255891,34.31863130841936
2011-05-10,,,5.64025650024414,11.33645943232945,-6.969551418138587,-2.917660920516304,,34.262747628348215
2011-05-11,,,5.94600830078125,8.316937446594238,-4.683859120244565,-0.9180855129076086,,34.20735168457031
2011-05-12,,,6.317256164550781,7.673790454864502,-5.823613705842392,0.294921875,,34.149125235421316
2011-05-13,,,6.580753326416016,6.867131096976144,-2.787825874660326,2.0435897163722827,,34.10288511003767
2011-05-14,,,6.912255859375,3.956617525645665,-1.5275666610054348,1.4048329228940217,,34.071976797921316
2011-05-15,,,7.056507110595703,3.956617525645665,-0.49477751358695654,1.577827785326087,,34.05671855381557
2011-05-16,,36.17399895709494,6.998257446289062,6.343892710549491,-4.834865404211956,-3.1111158288043477,,34.030792236328125
2011-05-17,0.7325979024171829,,6.850006103515625,8.04441751752581,-5.557893172554348,-4.8572255010190215,0.4665602548369046,34.04817744663784
